Date,Ticker,Close,High,Low,Open,Volume
2020-01-16,MSFT,158.07058715820312,158.13718220524274,156.03489501300612,156.33930463081663,23865400
2020-01-17,AAPL,76.97753143310547,76.97994155406593,76.07668423312775,76.38340344954888,137816400
2020-01-17,GOOG,73.58212280273438,73.62710536182733,72.48017524611778,72.7132866836968,47924000
2020-01-17,MSFT,158.95529174804688,159.30725272739872,157.36667737382461,159.2596869022034,34371700
2020-01-21,AAPL,76.45585632324219,77.04755940221253,76.31819199284013,76.60559336877427,110843200
2020-01-21,GOOG,73.78143310546875,74.15172956530859,73.12532942392227,73.5189931497126,40734000
2020-01-21,MSFT,158.38450622558594,159.99213506764096,158.31791117766664,158.55572575157893,29517200
2020-01-22,AAPL,76.72876739501953,77.28182746630861,76.63457368368562,76.94129287751667,101832400
2020-01-22,GOOG,73.85846710205078,74.71656368443871,73.8077659799707,74.10947747398237,32216000
2020-01-22,MSFT,157.62350463867188,159.3262652022215,157.6044754075849,159.24064091985528,24138800
2020-01-23,AAPL,77.09829711914062,77.17799326899588,76.23367533614605,76.78191527056143,104472000
2020-01-23,GOOG,73.89325714111328,74.33414075512118,73.66710813967708,73.94247173868251,27024000
2020-01-23,MSFT,158.5938262939453,158.66992871959664,157.21450430226747,158.08966042467725,19680800
2020-01-24,AAPL,76.87608337402344,78.08847725706723,76.68528583944577,77.34461967692074,146537600
2020-01-24,GOOG,72.90215301513672,74.33289543648931,72.82957873948709,74.23820530883903,35692000
2020-01-24,MSFT,156.99566650390625,159.36430494246906,156.43442757958437,159.3452757118844,24918100
2020-01-27,AAPL,74.61553955078125,75.29660147871274,73.63257861706,74.88361578521364,161940000
2020-01-27,GOOG,71.27134704589844,71.47861870048871,70.64009719836638,71.1272072019419,35104000
2020-01-27,MSFT,154.37020874023438,155.41659876422113,152.39158956809186,153.2952821260526,32078100
2020-01-28,AAPL,76.7263412475586,76.89781358300051,75.3980184372133,75.49703974934148,162234000
2020-01-28,GOOG,72.1988296508789,72.36981795146654,71.20026404289625,71.7236573728387,31548000
2020-01-28,MSFT,157.39523315429688,157.68059908383785,155.12172598695543,155.79711137360556,24899900
2020-01-29,AAPL,78.3324203491211,79.1801343637196,77.6175430675433,78.35899064388555,216229200
2020-01-29,GOOG,72.50054168701172,72.83852894292582,71.9095493850955,72.50899060997843,21554000
2020-01-29,MSFT,159.8494415283203,160.52484132139085,157.61399318783765,159.659192767542,34754500
2020-01-30,AAPL,78.2188949584961,78.27202816821715,76.98234829996913,77.41465908040864,126743200
2020-01-30,GOOG,72.36186218261719,72.43343532950215,71.39560573889169,71.57255530866736,26788000
2020-01-30,MSFT,164.35845947265625,165.56656195685642,162.4654496363941,165.56656195685642,51597500
2020-01-31,AAPL,74.75076293945312,77.93148808362285,74.45611650102718,77.50883992680524,199588400
2020-01-31,GOOG,71.28775787353516,73.07214937487387,71.00443830178473,73.01101223310602,48344000
2020-01-31,MSFT,161.9326934814453,163.99692221413906,161.3143814033984,163.81619533297652,36142700
2020-02-03,AAPL,74.54548645019531,75.71199229580401,72.99014040911702,73.49248476536589,173788400
2020-02-03,GOOG,73.85797882080078,74.05978221357088,72.51844509306235,72.66805324571506,60736000
2020-02-03,MSFT,165.88047790527344,165.9946242914875,162.0944582585598,162.12299485511332,30107000
2020-02-04,AAPL,77.00650024414062,77.19729777289353,75.7458008005722,76.15154128644726,136616400
2020-02-04,GOOG,71.92595672607422,73.04082779616263,70.89359538320127,72.42300217903798,78660000
2020-02-04,MSFT,171.3406524658203,171.83531088100904,167.7163604089728,168.50590659560362,36433300
2020-02-05,AAPL,77.63443756103516,78.4338458330259,77.03065443292134,78.13436438960977,118826800
2020-02-05,GOOG,71.9836196899414,72.75951002338154,71.10534113827052,72.68893041161448,39724000
2020-02-05,MSFT,171.1313934326172,175.22180776823546,169.71402759792846,175.06009556968283,39186300
2020-02-06,AAPL,78.54252624511719,78.54494373627665,77.34704001476739,77.90493506301061,105425600
2020-02-06,GOOG,73.37535095214844,73.66214415271976,72.05022742090019,72.08800488247648,33588000
2020-02-06,MSFT,174.67958068847656,174.86032210279942,171.28358131001283,172.1492299180586,27751400
2020-02-07,AAPL,77.47492980957031,78.29076000098544,76.98349458931148,78.04141124169928,117684000
2020-02-07,GOOG,73.52445220947266,73.85299698929876,72.88425291101468,72.93147283297034,23446000
2020-02-07,MSFT,174.92691040039062,176.5821052778127,173.58563254360297,173.937608029494,33529100
2020-02-10,AAPL,77.8428955078125,77.8428955078125,75.97883426440146,76.05871954270658,109348800
2020-02-10,GOOG,74.98826599121094,75.02902409026814,73.28042276385713,73.28042276385713,28398000
2020-02-10,MSFT,179.50247192382812,179.63564753016698,174.31811612092304,174.63203316051872,35844300
2020-02-11,AAPL,77.37323760986328,78.41179042644524,77.15536130814662,78.33916745517011,94323200
2020-02-11,GOOG,74.99372863769531,76.02957130164096,74.83705949201833,75.14383735296079,26892000
2020-02-11,MSFT,175.45010375976562,181.404976191026,174.55591853044396,181.35741036743522,53159900
2020-02-12,AAPL,79.21067810058594,79.21551716925477,77.8235202802382,77.8235202802382,113730400
2020-02-12,GOOG,75.46492767333984,75.58546515509761,74.9599337964532,75.27654851447119,23352000
2020-02-12,MSFT,175.7069854736328,176.7914197160461,172.9863852493251,176.53457582532715,47062900
2020-02-13,AAPL,78.6466293334961,78.97344754144679,78.27866056338509,78.48201230906955,94747600
2020-02-13,GOOG,75.28549194335938,75.90779233470114,74.78546583154147,75.18757088995828,18590000
2020-02-13,MSFT,174.7556915283203,177.15285230690492,173.95662342040714,174.15639407614833,35295800
2020-02-14,AAPL,78.6659927368164,78.91534147799902,78.15760972810558,78.61514926442095,80113600
2020-02-14,GOOG,75.58769226074219,75.58769226074219,74.9216455941137,75.33220713779559,23956000
2020-02-14,MSFT,176.3157501220703,176.37282330362197,173.7473408318349,174.31810167745414,23149500
2020-02-18,AAPL,77.2255859375,77.40715079471983,76.16282276038466,76.34438761760448,152531200
2020-02-18,GOOG,75.53450775146484,76.12897371813658,75.18260325435965,75.30238987965932,22414000
2020-02-18,MSFT,178.10411071777344,178.55120333839932,176.45843770794613,176.56307671522137,27792200
2020-02-19,AAPL,78.343994140625,78.57397915979611,77.46764261559846,77.46764261559846,93984000
2020-02-19,GOOG,75.8834457397461,76.15264333661226,75.62050520090142,75.80292309124415,18986000
2020-02-19,MSFT,178.63829040527344,179.49675565565298,177.86566876899207,179.3822975035221,29997500
2020-02-20,AAPL,77.54027557373047,78.59335295390206,77.0343158542038,78.1043410564765,100566000
2020-02-20,GOOG,75.4589614868164,76.03006778030607,74.89581113683175,75.65032126810799,21932000
2020-02-20,MSFT,175.91024780273438,178.609663963269,172.74345118234925,178.32350404731486,36862400
2020-02-21,AAPL,75.78516387939453,77.57660960627356,75.1678463572217,77.13358724414647,129554000
2020-02-21,GOOG,73.81671905517578,75.1639582860548,73.58460119179834,74.95594336565443,34634000
2020-02-21,MSFT,170.34927368164062,175.03271382255443,169.07110912832576,174.7179393481353,48572600
2020-02-24,AAPL,72.18534851074219,73.63786746473984,70.01867883709842,71.9626330750162,222195200
2020-02-24,GOOG,70.65948486328125,71.42394558501702,70.15250394751014,70.88414735149254,57342000
2020-02-24,MSFT,163.0045623779297,166.49568121094842,155.69801694393684,160.02853428667305,68311100
2020-02-25,AAPL,69.74028015136719,73.23843325634256,69.26821587876495,72.85593981243385,230673600
2020-02-25,GOOG,69.01228332519531,71.48209951201612,68.71157292012217,71.22662194650655,49566000
2020-02-25,MSFT,160.31466674804688,166.77226468532234,159.91403421539607,166.16179711586173,68073300
2020-02-26,AAPL,70.84659576416016,72.11271051529036,69.35776562363947,69.3650279213828,198054800
2020-02-26,GOOG,69.24736785888672,70.36672114147468,68.54255784349996,69.39449590675595,44048000
2020-02-26,MSFT,162.31776428222656,165.2651774725865,160.44821363038548,161.87899842819465,56206100
2020-02-27,AAPL,66.21549224853516,69.23673421957639,66.07992440892687,68.0505119290574,320605600
2020-02-27,GOOG,65.51506805419922,68.1799222022741,65.46933465375724,67.70057094056038,59566000
2020-02-27,MSFT,150.88101196289062,159.3226476855141,150.6902435766376,155.78384827323185,93174900
2020-02-28,AAPL,66.17675018310547,67.39929122080478,62.06370365251087,62.27916414492055,426510000
2020-02-28,GOOG,66.57079315185547,66.66075826447636,63.174481217107626,63.49756154504397,75782000
2020-02-28,MSFT,154.53427124023438,156.15583877569892,144.98617384697528,145.37725846692584,97012700
2020-03-02,AAPL,72.33788299560547,72.97457181808524,67.23227843105632,68.33619253215367,341397200
2020-03-02,GOOG,69.04508972167969,69.13257477138542,65.9487484600706,67.18116897476342,48630000
2020-03-02,MSFT,164.81686401367188,164.94087002052518,154.82045161825403,157.68202121865457,71030800
2020-03-03,AAPL,70.04045867919922,73.59428625555064,69.18830958377835,73.51440097180128,319475600
2020-03-03,GOOG,66.67318725585938,70.090867903578,66.20645627249193,69.55753907551126,48046000
2020-03-03,MSFT,156.91893005371094,166.92489013643683,154.7727528948139,165.78026522929747,71677000
2020-03-04,AAPL,73.28926086425781,73.44903883256075,70.962813265488,71.76411894811032,219178400
2020-03-04,GOOG,68.91635131835938,68.99439389588407,66.75868261840037,67.55991974765391,38266000
2020-03-04,MSFT,162.68026733398438,162.82334002083235,157.97774611203417,160.71532480954662,49814400
2020-03-05,AAPL,70.91199493408203,72.517022542469,70.54644188225264,71.54141404894979,187572800
2020-03-05,GOOG,65.56229400634766,67.54401419983417,64.86940638086911,67.1110864711452,51226000
2020-03-05,MSFT,158.59774780273438,162.98547961930032,158.0445092042918,158.38789817730108,47817300
2020-03-06,AAPL,69.97023010253906,70.40356681603825,68.08195918610811,68.26836304968833,226176800
2020-03-06,GOOG,64.53688049316406,64.92506832081084,62.67991864664069,63.47568738704634,53212000
2020-03-06,MSFT,154.1146240234375,155.5835568422293,148.8016355622982,155.10662852311938,72821100
2020-03-09,AAPL,64.43617248535156,67.32183967576859,63.66875496382136,63.8503198544026,286744800
2020-03-09,GOOG,60.418861389160156,62.36727879752302,59.64545872898992,59.90889223163131,67308000
2020-03-09,MSFT,143.66989135742188,150.47089427934182,143.07850486149775,144.0323615605744,70419300
2020-03-10,AAPL,69.07695007324219,69.34324665860709,65.21082898559138,67.09184552066098,285290000
2020-03-10,GOOG,63.64120864868164,63.678986108433236,60.57841304461252,62.62773215968607,52228000
2020-03-10,MSFT,153.49462890625,153.5995537326078,145.5394669777741,150.86198947404407,65354400
2020-03-11,AAPL,66.67786407470703,68.07954658211698,65.81361374090199,67.15235879986956,255598800
2020-03-11,GOOG,60.411407470703125,62.67544988137964,59.450122411402184,62.11577691981049,52170000
2020-03-11,MSFT,146.54098510742188,150.423173662336,144.1754104054555,149.87948300219972,56371600
2020-03-12,AAPL,60.09312057495117,65.36334381218688,60.03744172378647,61.95960879581329,418474000
2020-03-12,GOOG,55.41609573364258,59.34076865589522,55.33607365710192,55.96731974197705,84534000
2020-03-12,MSFT,132.64329528808594,146.38837226502318,132.18544819947115,138.59536565886447,93226400
2020-03-13,AAPL,67.29277038574219,67.76484191547881,61.235766409905956,64.12628289000264,370732000
2020-03-13,GOOG,60.62612533569336,60.627615652959214,55.52708634192785,58.601660159409896,74002000
2020-03-13,MSFT,151.5010528564453,154.4389330731874,134.23624173903747,140.69385530886822,92727400
2020-03-16,AAPL,58.63576889038086,62.719762997738265,58.10075613562878,58.572824040441446,322423600
2020-03-16,GOOG,53.8961296081543,57.272907926679956,53.40455243779089,54.47618156800894,85048000
2020-03-16,MSFT,129.17124938964844,142.45847840490325,128.77063139409694,133.53991403832273,87905900
2020-03-17,AAPL,61.2139778137207,62.36388471818226,57.71340624039025,59.91881387267281,324056000
2020-03-17,GOOG,55.659149169921875,56.2088790213284,52.48849365769715,54.33253175622031,77230000
2020-03-17,MSFT,139.80679321289062,140.69387301923084,128.77066344132993,133.53994727249028,81059800
2020-03-18,AAPL,59.71547317504883,60.521621618277884,57.403546490441286,58.04507789596301,300233600
2020-03-18,GOOG,54.51594924926758,54.99808397914033,51.55753277689336,52.51335331278991,84668000
2020-03-18,MSFT,133.9215087890625,139.2631134843142,128.78976834005695,131.6322579509271,81593200
2020-03-19,AAPL,59.2579231262207,61.209139394324836,58.73259595357314,59.88976893183757,271857200
2020-03-19,GOOG,55.43498229980469,57.55637118243589,52.69218800144233,54.32955369162914,73022000
2020-03-19,MSFT,136.12489318847656,143.22157466077158,132.5860785020876,136.18212226051716,85922700
2020-03-20,AAPL,55.495906829833984,60.96463960776638,55.195718260351654,59.838935242667574,401693200
2020-03-20,GOOG,53.29918670654297,56.86151188299794,52.95970528136032,56.45045350577755,72036000
2020-03-20,MSFT,131.01222229003906,140.31232502440062,129.59097058119917,139.26307684274727,84866200
2020-03-23,AAPL,54.316932678222656,55.316750844922225,51.4699975094161,55.215074984673336,336752800
2020-03-23,GOOG,52.51881790161133,53.249475323884525,50.37734577436497,52.752429871144216,80882000
2020-03-23,MSFT,129.7054443359375,134.08365813473284,126.40510793955558,130.68791568122168,78975200
2020-03-24,AAPL,59.76631164550781,59.962401104198456,56.72086326951332,57.21956082962695,287531200
2020-03-24,GOOG,56.387821197509766,56.41466207819796,54.208772474557875,54.86238849538553,66890000
2020-03-24,MSFT,141.4950714111328,142.69693993052886,134.75131344382464,137.11687351683517,82516700
2020-03-25,AAPL,59.43706512451172,62.51882454095762,59.14171936553053,60.703176199981115,303602000
2020-03-25,GOOG,54.79876708984375,57.10555457316273,53.97963483890174,55.99068344869247,81630000
2020-03-25,MSFT,140.14059448242188,147.20867460267078,137.77503445041356,142.03877414693974,75638200
2020-03-26,AAPL,62.564823150634766,62.62292153490078,59.640418371654654,59.679153090462734,252087200
2020-03-26,GOOG,57.744258880615234,58.15282955839548,54.35341159654071,55.261515397668944,71434000
2020-03-26,MSFT,148.9065399169922,149.4311639068765,141.52368531178152,141.5522998426211,64568100
2020-03-27,AAPL,59.97450637817383,61.9426669648738,59.807466114568854,61.187358323126006,204216800
2020-03-27,GOOG,55.20733642578125,57.19353119633155,54.96875672615622,55.95091753366301,64170000
2020-03-27,MSFT,142.79232788085938,147.74284588636053,142.3153995883016,144.74773679128555,57042300
2020-03-30,AAPL,61.68605041503906,61.85793342734731,60.376361777058186,60.700760441559225,167976400
2020-03-30,GOOG,57.002166748046875,57.24124700855658,54.50004161451788,55.919601044132165,51482000
2020-03-30,MSFT,152.83645629882812,153.18939317810145,143.08803957541994,145.4059189450811,63420300
2020-03-31,AAPL,61.56016159057617,63.545269736802034,61.00578524680458,61.877297942194495,197002000
2020-03-31,GOOG,57.79694366455078,58.418250504708794,56.57073485112028,57.02602868561156,49728000
2020-03-31,MSFT,150.43270874023438,157.17646634531877,149.33576507820206,152.04471393200785,77927200
2020-04-01,AAPL,58.32106018066406,60.2117551734068,57.890146501900915,59.67432284255445,176218400
2020-04-01,GOOG,54.95433807373047,56.150729128428246,54.54825505997632,55.76849877523826,46884000
2020-04-01,MSFT,145.0911865234375,150.470939334903,143.86071741725607,145.94011865762383,57969900
2020-04-02,AAPL,59.29423904418945,59.34749836465027,57.35028492920916,58.18306300120028,165934000
2020-04-02,GOOG,55.710845947265625,56.010066024672426,54.496066660826315,54.588515634492126,39298000
2020-04-02,MSFT,148.09580993652344,148.30565960881376,143.42191717304067,144.85270245427424,49630700
2020-04-03,AAPL,58.44208908081055,59.4806382957601,57.85139756896397,58.77858908876302,129880000
2020-04-03,GOOG,54.56962966918945,55.84504550771148,53.67146888928155,55.62013273340428,46268000
2020-04-03,MSFT,146.73179626464844,150.11799088422265,145.16747166312936,147.9431985005181,41243300
2020-04-06,AAPL,63.54043960571289,63.69537111341419,60.37152842394567,60.73949721914278,201820400
2020-04-06,GOOG,58.99532699584961,59.38004125633076,56.21286641231382,56.563781183355175,53294000
2020-04-06,MSFT,157.64390563964844,158.81714534072375,150.3087450666314,152.92231774316124,67111700
2020-04-07,AAPL,62.80448913574219,65.77489475614705,62.70039373005676,65.55701102978264,202887200
2020-04-07,GOOG,58.974945068359375,60.88807267880603,58.762208900345264,60.68925372387258,47746000
2020-04-07,MSFT,155.946044921875,162.15564710973868,155.7266473905198,161.76456235005216,62769000
2020-04-08,AAPL,64.41193389892578,64.726643281739,63.240236542570365,63.60578200367688,168895200
2020-04-08,GOOG,60.15642166137695,60.59332355609591,59.05695803573239,59.96853928476818,39502000
2020-04-08,MSFT,157.51034545898438,158.97927822305374,155.95555453910382,158.0254216203681,48318200
2020-04-09,AAPL,64.87674713134766,65.38029109822737,64.0802880085237,65.04863383479294,161834800
2020-04-09,GOOG,60.214576721191406,60.916406256417574,59.48317595113111,60.842345443861696,43508000
2020-04-09,MSFT,157.51991271972656,159.64700932663945,155.79343422568292,158.68361919007526,51385100
2020-04-13,AAPL,66.1501235961914,66.25906545571533,64.35383885573385,64.95421592166439,131022800
2020-04-13,GOOG,60.51826858520508,60.66489988568642,59.02902441236704,60.10174574189505,34796000
2020-04-13,MSFT,157.87283325195312,157.93007688572814,154.81096108382366,156.76637042886347,41905300
2020-04-14,AAPL,69.49091339111328,69.78142008992293,67.31213531371759,67.78420685231022,194994800
2020-04-14,GOOG,63.08650207519531,63.72471056828957,61.48104728958791,61.88663734394952,49408000
2020-04-14,MSFT,165.6849365234375,165.73263227819874,160.24795523877634,161.2018121151976,52874300
2020-04-15,AAPL,68.85665130615234,69.31661411100032,67.93672569645638,68.365216078865,131154400
2020-04-15,GOOG,62.75050735473633,63.64469404611775,61.65352751455018,61.91248629207279,33434000
2020-04-15,MSFT,163.94888305664062,165.5609030982997,161.4307021228073,163.30025297649564,40940800
2020-04-16,AAPL,69.40377807617188,69.76933104897813,68.35312357088294,69.57081834931556,157125200
2020-04-16,GOOG,62.80021286010742,63.572125280956335,61.76387336497493,63.32857402832672,50362000
2020-04-16,MSFT,168.8707733154297,169.09970414895645,164.92180740395108,166.2572154341446,50479600
2020-04-17,AAPL,68.4620590209961,69.46672390302615,67.02406462466632,68.91960605068904,215250000
2020-04-17,GOOG,63.783363342285156,64.33905833971211,63.18591670418022,63.86289244385634,38980000
2020-04-17,MSFT,170.35879516601562,171.69418858871583,167.75475615970515,171.21726028708053,52765600
2020-04-20,AAPL,67.04098510742188,68.19089550962622,67.02162144605663,67.28791796414524,130015200
2020-04-20,GOOG,62.95627975463867,63.701351210065894,62.695826888900434,63.174480417033166,33910000
2020-04-20,MSFT,166.98216247558594,170.5018962571426,166.91540007067005,168.47972457861755,36669600
2020-04-21,AAPL,64.96873474121094,67.11846344497374,64.25700003826536,66.8836393098129,180991600
2020-04-21,GOOG,60.45763397216797,62.34292719867451,60.128091802956206,61.98157263078473,43060000
2020-04-21,MSFT,160.07623291015625,165.6562856816567,158.44513160482677,165.49413179476156,56203700
2020-04-22,AAPL,66.84005737304688,67.27580994346772,65.89592187854126,66.23725720556617,116862400
2020-04-22,GOOG,62.78728485107422,63.90081361525069,61.73305024217858,61.90900629264101,41848000
2020-04-22,MSFT,165.51319885253906,165.97104593843355,162.93778898167508,163.48147966716917,34620200
2020-04-23,AAPL,66.5810317993164,68.2078529350214,66.5422970832411,66.78438351779307,124814400
2020-04-23,GOOG,63.43841552734375,64.28339139984149,62.909561396339924,63.201822889789405,31324000
2020-04-23,MSFT,163.51011657714844,166.98215444262306,163.02365489148056,166.07599347299146,32790800
2020-04-24,AAPL,68.50318145751953,68.51286698107613,67.05792551109691,67.1063457409901,126161200
2020-04-24,GOOG,63.587528228759766,63.64170297292842,62.1033503239947,62.685886198292096,32792000
2020-04-24,MSFT,166.49566650390625,166.50519982987552,162.83286078364466,164.12055841490894,34277600
2020-04-27,AAPL,68.55162811279297,68.88328539052851,67.77210939351758,68.21996344716476,117087600
2020-04-27,GOOG,63.41703414916992,64.4245492895543,63.0750689092065,64.41709391111226,32012000
2020-04-27,MSFT,166.01876831054688,168.73725128349537,165.30337575639746,168.44155802319875,33194400
2020-04-28,AAPL,67.44043731689453,69.19556400981887,67.34845067537042,69.01399917951635,112004800
2020-04-28,GOOG,61.319007873535156,64.02193915017054,61.24594440289188,64.01597788085766,59026000
2020-04-28,MSFT,161.97439575195312,167.56399631501924,161.57377770466547,167.48768603629338,34392700
2020-04-29,AAPL,69.6555404663086,70.12518879426327,68.72592933750241,68.92928107931384,137280800
2020-04-29,GOOG,66.67765045166016,67.59768054693939,65.87541988517874,66.6766569068319,75872000
2020-04-29,MSFT,169.24273681640625,169.48120092028196,163.94884535412086,165.22700945776808,51286600
2020-04-30,AAPL,71.12500762939453,71.30173342629523,69.8056406949222,70.195396396661,183064000
2020-04-30,GOOG,67.0345458984375,67.24131703569839,65.7337754693086,65.85257615500184,53378000
2020-04-30,MSFT,170.940673828125,172.0757511297413,168.09817024610416,171.69421425328022,53875900
2020-05-01,AAPL,69.97991943359375,72.38383568163243,69.20040090766054,69.29723399286716,240616800
2020-05-01,GOOG,65.64031982421875,67.20402282893617,65.16265988689771,66.03248940248163,41450000
2020-05-01,MSFT,166.5147705078125,170.39695969444045,165.9805985317826,167.6880101692875,39370500
2020-05-04,AAPL,70.9700698852539,71.09837541785019,69.31419932975179,70.00414724151751,133568000
2020-05-04,GOOG,65.94799041748047,65.99074318483054,64.56620459461207,65.02497963399573,30080000
2020-05-04,MSFT,170.5876922607422,170.74031279323725,165.78026192470793,166.43842523573474,30372900
2020-05-05,AAPL,72.03522491455078,72.86800267905694,71.28475563529474,71.43000894545563,147751200
2020-05-05,GOOG,67.15631103515625,68.29106828212649,66.47784877912613,66.50071548121355,33030000
2020-05-05,MSFT,172.4191436767578,175.17578914661973,171.59882627631276,172.28560431178764,36839200
2020-05-06,AAPL,72.7784652709961,73.41030748628177,72.3523906692474,72.73730731555251,142333600
2020-05-06,GOOG,66.96693420410156,68.1508983972844,66.96644122382165,67.68218791576403,24308000
2020-05-06,MSFT,174.1169891357422,175.70039469195763,173.24899063260753,173.67822322069787,32139300
2020-05-07,AAPL,73.53135681152344,73.8775461479968,73.10286633314963,73.40547448146583,115215200
2020-05-07,GOOG,68.22248077392578,68.47299063311446,67.36308709652984,67.89343535337171,27952000
2020-05-07,MSFT,175.12808227539062,176.0342431587368,174.1551444420004,175.67177298351953,28316000
2020-05-08,AAPL,75.2815170288086,75.33492052212418,73.86390577921274,74.1916086969269,133838400
2020-05-08,GOOG,69.00830841064453,69.52473940976701,68.36761603735735,68.74785553892885,27738000
2020-05-08,MSFT,176.15821838378906,176.46345946208552,174.8991353225554,176.44437825601807,30877800
2020-05-11,AAPL,76.46609497070312,76.96128289724894,74.57998648849065,74.78874828363153,145946400
2020-05-11,GOOG,69.74840545654297,70.4079827401591,68.45071449247327,68.50678531161839,28242000
2020-05-11,MSFT,178.12319946289062,178.85765861803685,174.41269760570697,174.6988429624145,30892700
2020-05-12,AAPL,75.59221649169922,77.60211807775983,75.47084560508229,77.15061452744153,162301200
2020-05-12,GOOG,68.38054656982422,70.33194483726244,68.33233309113406,69.94027573760584,27812000
2020-05-12,MSFT,174.08836364746094,178.40933290146666,173.88806191114628,178.18041663139275,32038200
2020-05-13,AAPL,74.67951965332031,76.69428120977256,73.60174537683079,75.77185784641975,200622400
2020-05-13,GOOG,67.0678482055664,68.86476924011397,66.02753069062172,68.44566008211063,36252000
2020-05-13,MSFT,171.4557342529297,175.55732079272926,168.39384797708584,174.1265358059176,44711500
2020-05-14,AAPL,75.1383056640625,75.19899111956893,73.19394129911058,73.91731459558865,158929200
2020-05-14,GOOG,67.40583038330078,67.46994815658417,65.80434982342369,66.3565635770035,32062000
2020-05-14,MSFT,172.19976806640625,172.35238864853284,167.57355673425494,169.34773097605216,41873900
2020-05-15,AAPL,74.6940689086914,74.74019043820076,72.87350561087283,72.90749301488646,166348400
2020-05-15,GOOG,68.25379180908203,68.31790958707347,66.55439007274572,67.10114316186369,34154000
2020-05-15,MSFT,174.70838928222656,178.42842443314447,168.83262876539936,170.7975711556123,46610400
2020-05-18,AAPL,76.4539566040039,76.82778105681554,75.32763848421635,76.01945410801251,135178400
2020-05-18,GOOG,68.78811645507812,69.20488960993757,67.3123912152337,67.68517535607755,36448000
2020-05-18,MSFT,176.3776397705078,177.60810846674812,175.47147884788774,177.17887587758048,35264500
2020-05-19,AAPL,76.01215362548828,77.31809799165467,75.98059601335908,76.47093167167924,101729600
2020-05-19,GOOG,68.26844787597656,69.18872829696056,68.26844787597656,68.94006145863187,25612000
2020-05-19,MSFT,175.1566925048828,177.9896477775563,175.02315316277384,176.4920859259728,26799100
2020-05-20,AAPL,77.49047088623047,77.56086067764168,76.83263524563915,76.87147482429302,111504800
2020-05-20,GOOG,69.9203872680664,70.10429927131004,68.95264411206486,69.06844898556592,33108000
2020-05-20,MSFT,177.5862579345703,177.76799779184822,175.94105393584874,176.77321581366417,31261300
